# Mechanical subset of the trope library (see library.md — the human record stays there).
# Format: SEVERITY <TAB> LOGGED_AT <TAB> extended-regex (case-insensitive) <TAB> source/note
# PERM  = calcified into house style; never decays. Any hit means the draft changes. LOGGED_AT is "-".
# BAN   = any hit means the draft changes — until it cools. LOGGED_AT is the catalog song-count
#         at the device's last use; when (current catalog − LOGGED_AT) ≥ the cooling threshold
#         (60 songs, tunable via TROPE_COOL_THRESHOLD), check.sh demotes the line to WATCH.
# WATCH = a hit is allowed only with a stated, song-specific justification — never as a reflex.
# LOGGED_AT backfill (2026-07-24) is approximate by era: 73 = pre-seed sources, 95 = post-seed
# earlier sessions, 108 = this week's songs. New lines record the exact count (write-song step 7).
# Patterns are anchors, not full lines. A miss here proves nothing about constructions-with-slots
# or imagery motifs — those stay in the fuzzy check (library.md Constructions + Imagery).
#
# --- Constructions with mechanical skeletons ---
BAN	213	refers to ten of the one before	outro as a working exploit — disassembler/more-angle-brackets
BAN	214	review of the reviews	asymmetry of process — disassembler/why-did-it-work
BAN	214	WHY DID IT WORK	shouted-anchor drop, the unasked question — disassembler/why-did-it-work
BAN	214	tell you why that one worked	one-human-sentence breakdown, unable to account for success — disassembler/why-did-it-work
BAN	214	use it a great deal	outro praising the working half — disassembler/why-did-it-work
BAN	215	starts, answers, and exits	catalogue of second editions — disassembler/ten-years-is-plenty
BAN	215	TEN YEARS IS PLENTY	shouted-anchor drop, the amnesia interval — disassembler/ten-years-is-plenty
BAN	215	called it innovative	one-human-sentence breakdown, running the amnesia exploit — disassembler/ten-years-is-plenty
BAN	215	citation is on the first page	outro, provenance nobody pursues — disassembler/ten-years-is-plenty
BAN	216	whoever holds it is the user	protocol dance ending on what it was never for — disassembler/not-a-login
BAN	216	IT IS NOT A LOGIN	shouted-anchor drop — disassembler/not-a-login
BAN	216	I have built has been different	one-human-sentence breakdown, a spec that declines to specify — disassembler/not-a-login
BAN	216	took his name off it	outro, a repudiation that changed nothing — disassembler/not-a-login
BAN	217	simplified the settings	loop of well-meant removals — disassembler/something-went-wrong
BAN	217	SOMETHING WENT WRONG	shouted-anchor drop — disassembler/something-went-wrong
BAN	217	exactly what that error is	one-human-sentence breakdown, holding the withheld diagnosis — disassembler/something-went-wrong
BAN	217	both of those were the plan	outro, two measurements moving apart — disassembler/something-went-wrong
BAN	218	shape of what is missing	build as ceremony ending on its purpose — disassembler/roman-numerals
BAN	218	ROMAN NUMERALS	shouted-anchor drop that concedes the case — disassembler/roman-numerals
BAN	218	only method was run	one-human-sentence breakdown, producing the exhibit yourself — disassembler/roman-numerals
BAN	218	hard to multiply	outro finishing on the metaphor — disassembler/roman-numerals
BAN	218	global with paperwork	patterns as the shape of what the language lacks — disassembler/roman-numerals
BAN	219	all of them are load bearing	run of invalid inferences — disassembler/so-it-is-fine
BAN	219	SO IT IS FINE	shouted-anchor drop, a fallacy endorsed — disassembler/so-it-is-fine
BAN	219	dashboard before I check the thing	one-human-sentence breakdown, representation over referent — disassembler/so-it-is-fine
BAN	219	delusion built by a system	outro stating the distinction — disassembler/so-it-is-fine
BAN	220	cared about this enough to write it down	disassembler/came-back-waving breakdown sentence
BAN	220	came back from Berkeley	disassembler/came-back-waving anchor; Pike/Kernighan quote
BAN	220	^\(ignored\)	disassembler/came-back-waving vestigial-token close (line-anchored: the construction spans lines)
BAN	220	they were not saying	disassembler/came-back-waving defence-against-misreading frame (line-anchored: the construction spans lines)
BAN	220	in every machine on earth	disassembler/came-back-waving scale juxtaposition
BAN	221	half.?way useful	disassembler/half-way-useful anchor, from the Torvalds quote
BAN	221	that almost works for me	disassembler/half-way-useful breakdown, stranger's reported speech
BAN	221	think about the details	disassembler/half-way-useful drop anchor
BAN	221	not how these things work	disassembler/half-way-useful build line
BAN	222	no tool, no matter how advanced	disassembler/best-you-could-hope-for spine quote
BAN	222	change the way you think	disassembler/best-you-could-hope-for breakdown sentence
BAN	222	burn(ed)? the CD.?ROMs	disassembler/best-you-could-hope-for outro
BAN	222	written before the architecture	disassembler/best-you-could-hope-for build artefact
BAN	222	tests were written from the code	disassembler/best-you-could-hope-for build artefact
BAN	222	SEVENTY IS THINKING	disassembler/best-you-could-hope-for drop anchor
BAN	223	best part is that nobody	disassembler/ten-seconds-by-hand breakdown sentence
BAN	223	ten seconds by hand	disassembler/ten-seconds-by-hand title anchor, from the Adams quote
BAN	223	hash bang, bin, bash	disassembler/ten-seconds-by-hand source-as-build opener
BAN	223	zero point zero zero four	disassembler/ten-seconds-by-hand runtime outro
BAN	223	HEAD MINUS ONE	disassembler/ten-seconds-by-hand drop anchor
BAN	224	whose face everyone in this trade	disassembler/the-command-that-made-it breakdown sentence
BAN	224	same Duff	disassembler/the-command-that-made-it flat citation collapse
BAN	224	way to turn things sideways	disassembler/the-command-that-made-it transpose-trick build close
BAN	224	been in there the whole time	disassembler/the-command-that-made-it provenance outro
BAN	224	IT IS CALLED PJW	disassembler/the-command-that-made-it drop anchor
BAN	225	you can take it all with you	disassembler/shelf-three-slot-six breakdown sentence
BAN	225	THERE ARE NO SOCKETS	disassembler/shelf-three-slot-six drop anchor
BAN	225	it is the E of AoE	disassembler/shelf-three-slot-six build line
BAN	225	tells you where it is in the room	disassembler/shelf-three-slot-six outro
BAN	225	each blade reads the switches	disassembler/shelf-three-slot-six dip-switch build line
BAN	226	made it a border	the-bell-knows-my-name/an-hour-on-the-train thesis couplet
BAN	226	fiddle learns to whisper	the-bell-knows-my-name/an-hour-on-the-train pre-chorus personification
BAN	226	does he know you can sing	the-bell-knows-my-name/an-hour-on-the-train direct question
BAN	226	not one of us has gone	the-bell-knows-my-name/an-hour-on-the-train shout-back
BAN	226	play it clean, play it careful	the-bell-knows-my-name/an-hour-on-the-train band-instruction opener
BAN	226	we say it like a fact	the-bell-knows-my-name/an-hour-on-the-train quoted family account
BAN	227	keeps no copies	the-bell-knows-my-name/no-place-here pre-chorus personification
BAN	227	we did not save it	the-bell-knows-my-name/no-place-here thesis couplet
BAN	227	play it old, play it useless	the-bell-knows-my-name/no-place-here band-instruction opener
BAN	227	COMPUTERS HAVE NO PLACE HERE	the-bell-knows-my-name/no-place-here shout-back
BAN	227	he wrote mine in the book	the-bell-knows-my-name/no-place-here record-asymmetry line
BAN	227	hands in his lap	the-bell-knows-my-name/no-place-here verse-2 living loss
BAN	228	bigger than mine, and mine are bigger	the-bell-knows-my-name/this-big thesis couplet
BAN	228	tunes down a little	the-bell-knows-my-name/this-big pre-chorus personification
BAN	228	THEY WERE THIS BIG	the-bell-knows-my-name/this-big shout-back
BAN	228	cast it long, cast it hopeless	the-bell-knows-my-name/this-big band-instruction opener
BAN	228	never told it straight	the-bell-knows-my-name/this-big admission line
BAN	228	no year to go back to	the-bell-knows-my-name/this-big bridge meditation
BAN	229	isn't a song, it's a fence	the-bell-knows-my-name/sanda-came-up verse-2 lost function
BAN	229	I would rather hear this	the-bell-knows-my-name/sanda-came-up thesis couplet
BAN	229	takes their tempo	the-bell-knows-my-name/sanda-came-up pre-chorus personification
BAN	229	SANDA (WENT DOWN|CAME UP)	the-bell-knows-my-name/sanda-came-up shout-back
BAN	229	sing it wrong, sing it louder	the-bell-knows-my-name/sanda-came-up band-instruction opener
BAN	229	they sing it going in	the-bell-knows-my-name/sanda-came-up failed-warning line
BAN	230	I did not lose them. I sent them	the-bell-knows-my-name/they-all-got-out thesis couplet
BAN	230	plays both parts now	the-bell-knows-my-name/they-all-got-out pre-chorus personification
BAN	230	THEY ALL GOT OUT	the-bell-knows-my-name/they-all-got-out shout-back
BAN	230	play it thin, play it early	the-bell-knows-my-name/they-all-got-out band-instruction opener
BAN	230	did it one by one	the-bell-knows-my-name/they-all-got-out collective-action line
BAN	230	maybe the ones who stayed	the-bell-knows-my-name/they-all-got-out bridge meditation (line-anchored: spans lines)
BAN	231	sent to nobody	disassembler/nothing-is-sent-to-nobody thesis and drop anchor
BAN	231	Even with nobody there	disassembler/nothing-is-sent-to-nobody breakdown sentence
BAN	231	no timeout in the paper	disassembler/nothing-is-sent-to-nobody outro
BAN	231	BOTH OR NEITHER	disassembler/nothing-is-sent-to-nobody drop anchor
BAN	231	west query c	disassembler/nothing-is-sent-to-nobody CSP notation build line
BAN	232	job running somebody else's machine	disassembler/series-is-and breakdown sentence
BAN	232	AND GATE	disassembler/series-is-and drop anchor
BAN	232	HE WAS TWENTY-ONE	disassembler/series-is-and drop anchor
BAN	232	zero is a closed circuit	disassembler/series-is-and outro, Shannon's hindrance convention
BAN	232	nothing to put it in for eighty years	disassembler/series-is-and Boole interval line
BAN	233	standing next to impossible	disassembler/standing-next-to-impossible drop anchor, Shaney's own line
BAN	233	Read the replies, not the posts	disassembler/standing-next-to-impossible breakdown sentence
BAN	233	already full of people who wrote like that	disassembler/standing-next-to-impossible disguise line
BAN	233	sour apples in every bushel	disassembler/standing-next-to-impossible outro, Shaney quote
BAN	233	someone just like you to write to	disassembler/standing-next-to-impossible outro, Jillette line
BAN	234	but I plan to	disassembler/but-i-plan-to drop anchor, Shaney's line
BAN	234	swap space in the butt	disassembler/but-i-plan-to drop anchor, Shaney's line
BAN	234	as if it were mine	disassembler/but-i-plan-to breakdown sentence
BAN	234	the only part that is	disassembler/but-i-plan-to header outro
BAN	234	too complicated to discuss here	disassembler/but-i-plan-to drop anchor
BAN	235	SHOW IT DOGS	disassembler/show-it-dogs drop anchor
BAN	235	name every part of the thing	disassembler/show-it-dogs breakdown sentence
BAN	235	nothing else in there to come out	disassembler/show-it-dogs outro
BAN	235	same trick each time	disassembler/show-it-dogs lineage close
BAN	235	twelve per cent	disassembler/show-it-dogs ImageNet dog proportion
BAN	235	had to put his cup down	disassembler/show-it-dogs outro claim
PERM	235	horses can.t cry	the-bell-knows-my-name/they-went-up-quiet signature line — never logged until now; disassembler/show-it-dogs quotes it deliberately and is the only permitted reuse
BAN	236	they hate that	laundry/they-hate-that mantra
BAN	236	thank the machine, name the machine	laundry/they-hate-that hook opener
BAN	236	thanked a cash machine	laundry/they-hate-that legible spike
BAN	236	part of me is the part that	laundry/they-hate-that question to his own body
BAN	236	cartoon of the boiler	laundry/they-hate-that van image
BAN	236	I named the laptop Gerald	laundry/they-hate-that named-machine image
BAN	237	when it becomes when it becomes	disassembler/when-it-becomes-when-it-becomes preserved-typo outro and title
BAN	237	LIKE GARDEN HOSE	disassembler/when-it-becomes-when-it-becomes drop anchor
BAN	237	why it was the tenth page	disassembler/when-it-becomes-when-it-becomes breakdown sentence
BAN	237	nobody took it out	disassembler/when-it-becomes-when-it-becomes outro close
BAN	237	managerial authority	disassembler/when-it-becomes-when-it-becomes McIlroy line
